platform,market_id,title,category,start_date,close_date,resolution_date,status,outcome,resolution_source,raw_url,volume,liquidity,yes_price,no_price,source,ingested_at
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026048D71D78A8-F034FCB73EE,"yes Pete Crow-Armstrong: 1+,yes Trea Turner: 1+,yes Junior Caminero: 1+,yes Shohei Ohtani: 1+,yes New York,yes Minnesota,yes Atlanta,yes Alycia Parks",unknown,2026-06-06T13:56:46Z,2026-06-09T18:20:00Z,2026-06-09T18:20:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S202617EBC528340-220710444D5,"yes Jalen Brunson: 20+,yes OG Anunoby: 10+,yes De'Aaron Fox: 10+,yes Stephon Castle: 10+,yes Victor Wembanyama: 20+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes Mitchell Robinson: 2+,yes Victor Wembanyama: 8+,yes Over 201.5 points scored",unknown,2026-06-06T13:56:46Z,2026-06-23T00:30:00Z,2026-06-23T00:30:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026B5BA03AFF9C-0F44FFF2945,"no Kansas City wins by over 1.5 runs,no Cincinnati wins by over 1.5 runs,no San Francisco wins by over 1.5 runs,no Baltimore wins by over 1.5 runs,no A's wins by over 1.5 runs,no Pittsburgh wins by over 1.5 runs,no Miami wins by over 1.5 runs,no Washington wins by over 1.5 runs",unknown,2026-06-06T13:56:46Z,2026-06-09T18:10:00Z,2026-06-09T18:10:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026B7E51F92B5F-5CB9FF34D4E,"yes Benjamin Bonzi,yes Sander Jong,yes Coleman Wong,yes Minnesota,yes Chicago C,yes Milwaukee,yes Minnesota,yes Atlanta",unknown,2026-06-06T13:56:46Z,2026-06-20T08:00:00Z,2026-06-20T08:00:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026FFD0878D8AC-699F4EE282A,"yes Benjamin Bonzi,yes Roman Safiullin,yes Talia Gibson,yes Kamilla Rakhimova,yes Polina Kudermetova,yes Alycia Parks,yes Tatjana Maria,yes Antonia Ruzic,yes Shuai Zhang",unknown,2026-06-06T13:56:46Z,2026-06-20T08:00:00Z,2026-06-20T08:00:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVECROSSCATEGORY-S202645BB2B5D9EA-E5F8846C326,"yes Chicago C,yes Baltimore,yes Philadelphia,yes Atlanta,yes Milwaukee,yes Los Angeles D",unknown,2026-06-06T13:56:46Z,2026-06-09T18:20:00Z,2026-06-09T18:20:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVECROSSCATEGORY-S20265CDE2AEBEBE-696DDDE97AF,"yes San Antonio,yes Dylan Harper: 15+,yes Devin Vassell: 15+,yes Victor Wembanyama: 25+",unknown,2026-06-06T13:56:46Z,2026-06-23T00:30:00Z,2026-06-23T00:30:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026300047C0DE4-97CD19164A2,"yes Minnesota,yes Atlanta,yes New York Y,yes St. Louis wins by over 1.5 runs,yes Chicago C wins by over 1.5 runs,no Over 9.5 runs scored,yes Over 7.5 runs scored",unknown,2026-06-06T13:56:46Z,2026-06-09T18:10:00Z,2026-06-09T18:10:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20269E4FC1852A3-CD7A8F5DE44,"yes Jalen Brunson: 1+,yes OG Anunoby: 1+,yes Julian Champagnie: 1+,yes Victor Wembanyama: 1+,yes Jalen Brunson: 6+,yes Josh Hart: 2+,yes Karl-Anthony Towns: 2+,yes De'Aaron Fox: 2+,yes Victor Wembanyama: 2+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes OG Anunoby: 10+,yes Dylan Harper: 10+,yes Devin Vassell: 10+,yes Stephon Castle: 10+,yes Victor Wembanyama: 20+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes Mitchell Robinson: 2+,yes OG Anunoby: 2+,yes Stephon Castle: 2+,yes Victor Wembanyama: 8+,yes Jalen Brunson: 1+,yes OG Anunoby: 1+",unknown,2026-06-06T13:56:46Z,2026-06-23T00:30:00Z,2026-06-23T00:30:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
kalshi,KXMVECROSSCATEGORY-S20260A8A06A10DD-C9799B55D22,"yes VGK Golden Knights,yes Mitch Marner: 1+,yes William Karlsson: 1+",unknown,2026-06-06T13:56:46Z,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-06T13:56:54.318214+00:00
