platform,market_id,title,category,start_date,close_date,resolution_date,status,outcome,resolution_source,raw_url,volume,liquidity,yes_price,no_price,source,ingested_at
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026720DB5C9D41-D6051D444BE,"yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Dylan Harper: 10+,yes Stephon Castle: 10+,yes Victor Wembanyama: 25+,yes Victor Wembanyama: 8+",unknown,2026-06-05T16:38:55Z,2026-06-20T00:30:00Z,2026-06-20T00:30:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20260E0F7C577D3-8043AFA2426,"yes Chicago C,yes Los Angeles D,yes Victor Wembanyama: 25+,yes Josh Hart: 6+",unknown,2026-06-05T16:38:55Z,2026-06-08T18:20:00Z,2026-06-08T18:20:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20262F16021C103-A82B5F621B5,"yes Iwo Baraniewski,yes Jeisla Chaves,yes Marcus McGhee,yes Belal Muhammad,yes Alessandro Costa,yes Ketlen Souza,yes Bo Nickal",unknown,2026-06-05T16:38:55Z,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVECROSSCATEGORY-S20268D38D00B62C-3E928040423,"yes Mikal Bridges: 10+,yes OG Anunoby: 10+,yes Devin Vassell: 10+,yes Stephon Castle: 10+,yes Victor Wembanyama: 20+,yes Over 199.5 points scored",unknown,2026-06-05T16:38:55Z,2026-06-20T00:30:00Z,2026-06-20T00:30:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20266DAB34EBA4F-0FCABB30860,"yes Chicago C,yes Philadelphia,yes Los Angeles D,yes Byron Buxton: 1+,yes Julio Rodríguez: 1+,yes Ronald Acuña Jr.: 1+,yes De'Aaron Fox: 2+,yes San Antonio,yes Stephon Castle: 10+,yes Victor Wembanyama: 20+",unknown,2026-06-05T16:38:55Z,2026-06-08T18:20:00Z,2026-06-08T18:20:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20268E0BF995582-490BBC10CC4,"yes Alex Bregman: 1+,yes Julio Rodríguez: 1+,yes Ronald Acuña Jr.: 1+,yes Yordan Alvarez: 1+,yes Brandon Nimmo: 1+,yes Bobby Witt Jr.: 1+,yes Fernando Tatis Jr.: 2+,yes James Wood: 2+,yes Shohei Ohtani: 2+,yes Robbie Ray: 4+,yes Jesús Luzardo: 5+,yes Bryan Woo: 4+,yes Brandon Young: 3+,yes Roki Sasaki: 5+",unknown,2026-06-05T16:38:55Z,2026-06-08T18:20:00Z,2026-06-08T18:20:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026B321F4048F2-5D9346B7CB8,"yes Mexico,yes Brazil,yes Switzerland,yes Turkiye,yes Germany,yes Belgium,yes Spain,yes Uruguay,yes Argentina,yes France,yes Portugal,yes Colombia",unknown,2026-06-05T16:38:55Z,2026-06-25T19:00:00Z,2026-06-25T19:00:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026BD4CC89BBF4-D47111C3850,"yes Victor Wembanyama: 1+,yes De'Aaron Fox: 4+,yes Jalen Brunson: 20+,yes OG Anunoby: 10+,yes Dylan Harper: 10+,yes Victor Wembanyama: 20+,yes De'Aaron Fox: 2+",unknown,2026-06-05T16:38:55Z,2026-06-20T00:30:00Z,2026-06-20T00:30:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026709D2BDE8D4-AEF125E40DB,"yes Julio Rodríguez: 2+,yes Randy Arozarena: 2+,yes Cody Bellinger: 2+,yes Fernando Tatis Jr.: 2+,yes Jackson Merrill: 2+",unknown,2026-06-05T16:38:55Z,2026-06-08T22:40:00Z,2026-06-08T22:40:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
kalshi,KXMVECROSSCATEGORY-S2026D1974EA5BE5-26053948D75,"yes Chicago WS,yes Over 7.5 runs scored,yes Over 7.5 runs scored,yes Over 8.5 runs scored",unknown,2026-06-05T16:38:55Z,2026-06-08T22:40:00Z,2026-06-08T22:40:00Z,active,,,,0.0,0.0,,,kalshi_api,2026-06-05T16:39:34.146323+00:00
