platform,market_id,title,category,start_date,close_date,resolution_date,status,outcome,resolution_source,raw_url,volume,liquidity,yes_price,no_price,source,ingested_at,snapshot_time,close_time
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S202604BCF221E36-898B89C5EB9,"yes OG Anunoby: 1+,yes Victor Wembanyama: 1+,yes San Antonio,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 10+,yes OG Anunoby: 15+,yes De'Aaron Fox: 10+,yes Stephon Castle: 10+,yes Victor Wembanyama: 25+,yes Over 214.5 points scored",unknown,2026-06-13T00:02:54Z,2026-06-28T00:30:00Z,2026-06-28T00:30:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S202604BCF221E36-898B89C5EB9,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVECROSSCATEGORY-S202637DCBC749BE-E89488D8350,"yes Toronto,no Milwaukee wins by over 2.5 runs",unknown,2026-06-13T00:02:54Z,2026-06-15T23:37:00Z,2026-06-15T23:37:00Z,active,,,https://kalshi.com/markets/KXMVECROSSCATEGORY-S202637DCBC749BE-E89488D8350,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20260A5C13D8E64-D6746C67EC3,"yes San Diego,yes Detroit,yes Seattle",unknown,2026-06-13T00:02:54Z,2026-06-15T23:05:00Z,2026-06-15T23:05:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S20260A5C13D8E64-D6746C67EC3,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026F139CBD71C8-980F0540862,"yes Target Price: $63,532.24,yes Washington",unknown,2026-06-13T00:02:54Z,2026-06-13T00:15:00Z,2026-06-13T00:15:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026F139CBD71C8-980F0540862,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026F9F1E4645B5-D4045158E73,"yes Los Angeles D,yes Tampa Bay",unknown,2026-06-13T00:02:54Z,2026-06-15T23:40:00Z,2026-06-15T23:40:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026F9F1E4645B5-D4045158E73,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S202641F5F11EF20-1287795C83F,"yes Decision,yes KO/TKO/DQ,yes Fight ends before round 3,yes Fight ends before round 3,yes Fight ends before round 5,yes Fight ends before round 3",unknown,2026-06-13T00:02:54Z,2026-06-29T01:20:00Z,2026-06-29T01:20:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S202641F5F11EF20-1287795C83F,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026B5CE1982381-0BA5F63FDF4,"yes Cleveland,yes Boston,yes Cincinnati,yes Philadelphia,yes Houston,yes San Francisco",unknown,2026-06-13T00:02:54Z,2026-06-15T23:10:00Z,2026-06-15T23:10:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026B5CE1982381-0BA5F63FDF4,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S202636C94DFAA4B-205AF6EACCE,"yes Victor Wembanyama: 1+,yes Jalen Brunson: 4+,yes Karl-Anthony Towns: 2+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 10+,yes OG Anunoby: 15+,yes Dylan Harper: 10+,yes Stephon Castle: 10+,yes Victor Wembanyama: 25+,yes Jalen Brunson: 2+,yes Mitchell Robinson: 2+,yes De'Aaron Fox: 2+,yes Stephon Castle: 2+,yes Victor Wembanyama: 8+,yes Over 202.5 points scored",unknown,2026-06-13T00:02:54Z,2026-06-28T00:30:00Z,2026-06-28T00:30:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S202636C94DFAA4B-205AF6EACCE,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026907B0B0EA61-55F4D32B4C6,"yes Over 6.5 runs scored,yes Over 7.5 runs scored,no Over 11.5 runs scored,no Over 10.5 runs scored",unknown,2026-06-13T00:02:54Z,2026-06-15T23:15:00Z,2026-06-15T23:15:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026907B0B0EA61-55F4D32B4C6,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20260E63DEF220C-3B449A8EA5F,"yes Miami,yes Baltimore,yes Cleveland,yes Golden State,yes Washington",unknown,2026-06-13T00:02:54Z,2026-06-15T22:40:00Z,2026-06-15T22:40:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S20260E63DEF220C-3B449A8EA5F,0.0,0.0,0.0,1.0,kalshi_api,2026-06-13T00:03:12.391662+00:00,,
