platform,market_id,title,category,start_date,close_date,resolution_date,status,outcome,resolution_source,raw_url,volume,liquidity,yes_price,no_price,source,ingested_at,snapshot_time,close_time
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20262A365D27155,"yes Germany,yes Aleksandar Pavlovic: 1+,yes Felix Nmecha: 1+,yes Jamal Musiala: 1+,yes Jonathan Tah: 1+,yes Kai Havertz: 1+,yes Leroy Sane: 1+,yes Nathaniel Brown: 1+,yes Nico Schlotterbeck: 1+",unknown,2026-06-14T17:30:59Z,2026-06-28T17:00:00Z,2026-06-28T17:00:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S20262A365D27155-0F1AAF0CFE1,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S202691540031BE8,"yes New York Y,no Over 8.5 runs scored,no Germany wins by over 3.5 goals,no Over 5.5 goals scored",unknown,2026-06-14T17:30:59Z,2026-06-17T17:37:00Z,2026-06-17T17:37:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S202691540031BE8-4A22524F7D9,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026CF701950550,"yes Manny Machado: 3+,yes Paul Goldschmidt: 2+,yes Shohei Ohtani: 3+",unknown,2026-06-14T17:30:59Z,2026-06-17T17:35:00Z,2026-06-17T17:35:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026CF701950550-FEF6DEBAB0D,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026FF745AA3910,"yes Los Angeles D,yes Josh Hokit,yes Diego Lopes,yes Bo Nickal",unknown,2026-06-14T17:30:59Z,2026-06-17T18:10:00Z,2026-06-17T18:10:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026FF745AA3910-CC730922CCB,0.0,0.0,0.26,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVECROSSCATEGORY-S20262A761B11AB9,"yes Julio Rodríguez: 1+,yes Luis García: 1+,yes Trevor Rogers: 2+,yes Walker Buehler: 2+,yes Emerson Hancock: 2+,no Over 10.5 runs scored",unknown,2026-06-14T17:30:59Z,2026-06-17T17:35:00Z,2026-06-17T17:35:00Z,active,,,https://kalshi.com/markets/KXMVECROSSCATEGORY-S20262A761B11AB9-3FDA2D1B55C,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026482BEB97810,"yes St. Louis,no Arizona wins by over 2.5 runs,yes Los Angeles D wins by over 1.5 runs,no Philadelphia wins by over 2.5 runs,yes Over 6.5 runs scored,yes Over 7.5 runs scored,yes Over 6.5 runs scored,no Over 8.5 runs scored",unknown,2026-06-14T17:30:59Z,2026-06-17T18:10:00Z,2026-06-17T18:10:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026482BEB97810-D3BB1E42D6A,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S20263B275A35DEF,"yes Ecuador,yes Germany,yes Netherlands,yes Spain,yes Argentina,yes Norway,yes Portugal,yes Colombia,yes Switzerland",unknown,2026-06-14T17:30:59Z,2026-06-28T23:00:00Z,2026-06-28T23:00:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S20263B275A35DEF-298DCACA087,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVECROSSCATEGORY-S2026A50FB11F57F,"yes Over 5.5 runs scored,yes Over 4.5 runs scored,yes Over 3.5 runs scored,yes Over 3.5 runs scored",unknown,2026-06-14T17:30:58Z,2026-06-17T16:15:00Z,2026-06-17T16:15:00Z,active,,,https://kalshi.com/markets/KXMVECROSSCATEGORY-S2026A50FB11F57F-0F0FDA68841,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026CFE06F4A1BE,"yes Miami,yes Baltimore,yes Seattle,yes New York Y,yes Cincinnati,yes Los Angeles D,yes Philadelphia,yes St. Louis",unknown,2026-06-14T17:30:58Z,2026-06-17T16:15:00Z,2026-06-17T16:15:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026CFE06F4A1BE-784FEEA44CA,0.0,0.0,0.013,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S202615EE0B2ECFA,"yes Miami,no Germany wins by over 2.5 goals,no Netherlands wins by over 1.5 goals,no Sweden wins by over 1.5 goals,no Over 5.5 goals scored,no New York wins by over 20.5 points",unknown,2026-06-14T17:30:58Z,2026-06-17T16:15:00Z,2026-06-17T16:15:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S202615EE0B2ECFA-368E7117C7C,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
kalshi,KXMVESPORTSMULTIGAMEEXTENDED-S2026954A3A8901B,"yes Diego Lopes,yes Bo Nickal,yes Mauricio Ruffy,yes Germany,yes Over 0.5 goals scored,yes Over 3.5 goals scored,yes Over 0.5 goals scored",unknown,2026-06-14T17:30:58Z,2026-06-29T00:00:00Z,2026-06-29T00:00:00Z,active,,,https://kalshi.com/markets/KXMVESPORTSMULTIGAMEEXTENDED-S2026954A3A8901B-C7E1FF95A8B,0.0,0.0,0.0,1.0,kalshi_api,2026-06-14T17:31:14.029540+00:00,2026-06-14T17:31:15.773129+00:00,
